Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201402,singapore airlines,sq,singapore airlines,sq,international,asia,enplaned,other,international,g,13281,enplaned,13281,2014,february
201402,skywest airlines,oo,united airlines,ua,domestic,us,deplaned,other,terminal 1,b,78061,deplaned,78061,2014,february
201402,skywest airlines,oo,united airlines,ua,domestic,us,enplaned,other,terminal 1,b,78941,enplaned,78941,2014,february
201402,skywest airlines,oo,delta air lines,dl,domestic,us,deplaned,other,terminal 1,c,851,deplaned,851,2014,february
201402,skywest airlines,oo,delta air lines,dl,domestic,us,enplaned,other,terminal 1,c,917,enplaned,917,2014,february
201402,skywest airlines,oo,united airlines,ua,domestic,us,deplaned,other,terminal 3,f,42260,deplaned,42260,2014,february
201402,skywest airlines,oo,united airlines,ua,domestic,us,enplaned,other,terminal 3,f,42443,enplaned,42443,2014,february
201402,skywest airlines,oo,united airlines,ua,international,canada,deplaned,other,international,g,1259,deplaned,1259,2014,february
201402,skywest airlines,oo,united airlines,ua,international,canada,deplaned,other,terminal 1,b,1304,deplaned,1304,2014,february
201402,skywest airlines,oo,united airlines,ua,international,canada,enplaned,other,terminal 1,b,2460,enplaned,2460,2014,february
201402,skywest airlines,oo,united airlines,ua,international,canada,deplaned,other,terminal 3,f,7342,deplaned,7342,2014,february
201402,skywest airlines,oo,united airlines,ua,international,canada,enplaned,other,terminal 3,f,7298,enplaned,7298,2014,february
201402,southwest airlines,wn,southwest airlines,wn,domestic,us,deplaned,low fare,terminal 1,b,101212,deplaned,101212,2014,february
201402,southwest airlines,wn,southwest airlines,wn,domestic,us,enplaned,low fare,terminal 1,b,101552,enplaned,101552,2014,february
201402,southwest airlines,wn,southwest airlines,wn,domestic,us,thru / transit,low fare,terminal 1,b,13,thru / transit * 2,26,2014,february
201402,sun country airlines,sy,sun country airlines,sy,domestic,us,deplaned,low fare,international,a,2090,deplaned,2090,2014,february
201402,sun country airlines,sy,sun country airlines,sy,domestic,us,enplaned,low fare,international,a,2061,enplaned,2061,2014,february
201402,swiss international,lx,swiss international,lx,international,europe,deplaned,other,international,g,5590,deplaned,5590,2014,february
201402,swiss international,lx,swiss international,lx,international,europe,enplaned,other,international,g,4939,enplaned,4939,2014,february
201402,swissport usa,,swissport usa,,international,asia,deplaned,other,international,a,216,deplaned,216,2014,february
201402,taca,ta,taca,ta,international,central america,deplaned,other,international,a,4809,deplaned,4809,2014,february
201402,taca,ta,taca,ta,international,central america,enplaned,other,international,a,4902,enplaned,4902,2014,february
201402,us airways,us,us airways,us,domestic,us,deplaned,other,terminal 1,b,51793,deplaned,51793,2014,february
201402,us airways,us,us airways,us,domestic,us,enplaned,other,terminal 1,b,51648,enplaned,51648,2014,february
201402,united airlines,ua,united airlines,ua,domestic,us,deplaned,other,international,g,17409,deplaned,17409,2014,february
201402,united airlines,ua,united airlines,ua,domestic,us,enplaned,other,international,g,19822,enplaned,19822,2014,february
201402,united airlines,ua,united airlines,ua,domestic,us,deplaned,other,terminal 3,e,207768,deplaned,207768,2014,february
201402,united airlines,ua,united airlines,ua,domestic,us,enplaned,other,terminal 3,e,213908,enplaned,213908,2014,february
201402,united airlines,ua,united airlines,ua,domestic,us,deplaned,other,terminal 3,f,262959,deplaned,262959,2014,february
201402,united airlines,ua,united airlines,ua,domestic,us,enplaned,other,terminal 3,f,246222,enplaned,246222,2014,february
201402,united airlines,ua,united airlines,ua,domestic,us,thru / transit,other,terminal 3,f,3428,thru / transit * 2,6856,2014,february
201402,united airlines,ua,united airlines,ua,international,asia,deplaned,other,international,g,48547,deplaned,48547,2014,february
201402,united airlines,ua,united airlines,ua,international,asia,enplaned,other,international,g,56308,enplaned,56308,2014,february
201402,united airlines,ua,united airlines,ua,international,australia / oceania,deplaned,other,international,g,7056,deplaned,7056,2014,february
201402,united airlines,ua,united airlines,ua,international,australia / oceania,enplaned,other,international,g,8645,enplaned,8645,2014,february
201402,united airlines,ua,united airlines,ua,international,canada,deplaned,other,terminal 3,f,12977,deplaned,12977,2014,february
201402,united airlines,ua,united airlines,ua,international,canada,enplaned,other,terminal 3,f,11981,enplaned,11981,2014,february
201402,united airlines,ua,united airlines,ua,international,europe,deplaned,other,international,g,16888,deplaned,16888,2014,february
201402,united airlines,ua,united airlines,ua,international,europe,enplaned,other,international,g,15640,enplaned,15640,2014,february
201402,united airlines,ua,united airlines,ua,international,mexico,deplaned,other,international,g,19181,deplaned,19181,2014,february
201402,united airlines,ua,united airlines,ua,international,mexico,enplaned,other,international,g,19380,enplaned,19380,2014,february
201402,virgin america,vx,virgin america,vx,domestic,us,deplaned,low fare,terminal 2,d,131987,deplaned,131987,2014,february
201402,virgin america,vx,virgin america,vx,domestic,us,enplaned,low fare,terminal 2,d,131355,enplaned,131355,2014,february
201402,virgin america,vx,virgin america,vx,international,mexico,deplaned,low fare,international,a,3132,deplaned,3132,2014,february
201402,virgin america,vx,virgin america,vx,international,mexico,enplaned,low fare,terminal 2,d,3256,enplaned,3256,2014,february
201402,virgin atlantic,vs,virgin atlantic,vs,international,europe,deplaned,other,international,a,7214,deplaned,7214,2014,february
201402,virgin atlantic,vs,virgin atlantic,vs,international,europe,enplaned,other,international,a,7360,enplaned,7360,2014,february
201403,aeromexico,am,aeromexico,am,international,mexico,deplaned,other,international,a,8479,deplaned,8479,2014,march
201403,aeromexico,am,aeromexico,am,international,mexico,enplaned,other,international,a,8513,enplaned,8513,2014,march
201403,air canada,ac,air canada,ac,international,canada,deplaned,other,international,a,5687,deplaned,5687,2014,march
201403,air canada,ac,air canada,ac,international,canada,enplaned,other,international,a,5947,enplaned,5947,2014,march
201403,air canada,ac,air canada,ac,international,canada,deplaned,other,international,g,17062,deplaned,17062,2014,march
201403,air canada,ac,air canada,ac,international,canada,enplaned,other,international,g,17839,enplaned,17839,2014,march
201403,air china,ca,air china,ca,international,asia,deplaned,other,international,g,7659,deplaned,7659,2014,march
201403,air china,ca,air china,ca,international,asia,enplaned,other,international,g,7971,enplaned,7971,2014,march
201403,air france,af,air france,af,international,europe,deplaned,other,international,a,8778,deplaned,8778,2014,march
201403,air france,af,air france,af,international,europe,enplaned,other,international,a,9154,enplaned,9154,2014,march
201403,air new zealand,nz,air new zealand,nz,international,australia / oceania,deplaned,other,international,g,10549,deplaned,10549,2014,march
201403,air new zealand,nz,air new zealand,nz,international,australia / oceania,enplaned,other,international,g,8552,enplaned,8552,2014,march
201403,airtran airways,fl,airtran airways,fl,domestic,us,deplaned,low fare,terminal 1,b,3588,deplaned,3588,2014,march
201403,airtran airways,fl,airtran airways,fl,domestic,us,enplaned,low fare,terminal 1,b,3729,enplaned,3729,2014,march
201403,alaska airlines,as,alaska airlines,as,domestic,us,deplaned,other,international,a,2875,deplaned,2875,2014,march
201403,alaska airlines,as,alaska airlines,as,domestic,us,enplaned,other,international,a,5759,enplaned,5759,2014,march
201403,alaska airlines,as,alaska airlines,as,domestic,us,deplaned,other,terminal 1,b,42175,deplaned,42175,2014,march
201403,alaska airlines,as,alaska airlines,as,domestic,us,enplaned,other,terminal 1,b,37219,enplaned,37219,2014,march
201403,alaska airlines,as,alaska airlines,as,international,mexico,deplaned,other,international,a,5929,deplaned,5929,2014,march
201403,alaska airlines,as,alaska airlines,as,international,mexico,enplaned,other,terminal 1,b,6251,enplaned,6251,2014,march
201403,all nippon airways,nh,all nippon airways,nh,international,asia,deplaned,other,international,g,6436,deplaned,6436,2014,march
201403,all nippon airways,nh,all nippon airways,nh,international,asia,enplaned,other,international,g,6513,enplaned,6513,2014,march
201403,american airlines,aa,american airlines,aa,domestic,us,deplaned,other,terminal 2,d,120150,deplaned,120150,2014,march
201403,american airlines,aa,american airlines,aa,domestic,us,enplaned,other,terminal 2,d,120768,enplaned,120768,2014,march
201403,asiana airlines,oz,asiana airlines,oz,international,asia,deplaned,other,international,a,7045,deplaned,7045,2014,march
201403,asiana airlines,oz,asiana airlines,oz,international,asia,enplaned,other,international,a,7020,enplaned,7020,2014,march
201403,british airways,ba,british airways,ba,international,europe,deplaned,other,international,a,17729,deplaned,17729,2014,march
201403,british airways,ba,british airways,ba,international,europe,enplaned,other,international,a,16168,enplaned,16168,2014,march
201403,cathay pacific,cx,cathay pacific,cx,international,asia,deplaned,other,international,a,18530,deplaned,18530,2014,march
201403,cathay pacific,cx,cathay pacific,cx,international,asia,enplaned,other,international,a,16983,enplaned,16983,2014,march
201403,china airlines,ci,china airlines,ci,international,asia,deplaned,other,international,a,10557,deplaned,10557,2014,march
201403,china airlines,ci,china airlines,ci,international,asia,enplaned,other,international,a,9937,enplaned,9937,2014,march
201403,china eastern,mu,china eastern,mu,international,asia,deplaned,other,international,a,5847,deplaned,5847,2014,march
201403,china eastern,mu,china eastern,mu,international,asia,enplaned,other,international,a,5078,enplaned,5078,2014,march
201403,compass airlines,cp,delta air lines,dl,domestic,us,deplaned,other,terminal 1,c,35739,deplaned,35739,2014,march
201403,compass airlines,cp,delta air lines,dl,domestic,us,enplaned,other,terminal 1,c,35898,enplaned,35898,2014,march
201403,delta air lines,dl,delta air lines,dl,domestic,us,deplaned,other,terminal 1,c,110062,deplaned,110062,2014,march
201403,delta air lines,dl,delta air lines,dl,domestic,us,enplaned,other,terminal 1,c,110922,enplaned,110922,2014,march
201403,delta air lines,dl,delta air lines,dl,international,asia,deplaned,other,international,a,4054,deplaned,4054,2014,march
201403,delta air lines,dl,delta air lines,dl,international,asia,enplaned,other,international,a,3346,enplaned,3346,2014,march
201403,eva airways,br,eva airways,br,international,asia,deplaned,other,international,g,14791,deplaned,14791,2014,march
201403,eva airways,br,eva airways,br,international,asia,enplaned,other,international,g,13276,enplaned,13276,2014,march
201403,emirates,ek,emirates,ek,international,middle east,deplaned,other,international,a,10666,deplaned,10666,2014,march
201403,emirates,ek,emirates,ek,international,middle east,enplaned,other,international,a,9232,enplaned,9232,2014,march
201403,frontier airlines,f9,frontier airlines,f9,domestic,us,deplaned,low fare,terminal 1,c,15423,deplaned,15423,2014,march
201403,frontier airlines,f9,frontier airlines,f9,domestic,us,enplaned,low fare,terminal 1,c,14882,enplaned,14882,2014,march
201403,hawaiian airlines,ha,hawaiian airlines,ha,domestic,us,deplaned,other,international,a,8464,deplaned,8464,2014,march
201403,hawaiian airlines,ha,hawaiian airlines,ha,domestic,us,enplaned,other,international,a,7965,enplaned,7965,2014,march
201403,horizon air,qx,alaska airlines,as,domestic,us,deplaned,other,terminal 1,b,5098,deplaned,5098,2014,march
201403,horizon air,qx,alaska airlines,as,domestic,us,enplaned,other,terminal 1,b,5491,enplaned,5491,2014,march
201403,japan airlines,jl,japan airlines,jl,international,asia,deplaned,other,international,a,4421,deplaned,4421,2014,march
201403,japan airlines,jl,japan airlines,jl,international,asia,enplaned,other,international,a,4559,enplaned,4559,2014,march
201403,jetblue airways,b6,jetblue airways,b6,domestic,us,deplaned,low fare,international,a,44450,deplaned,44450,2014,march
201403,jetblue airways,b6,jetblue airways,b6,domestic,us,enplaned,low fare,international,a,46734,enplaned,46734,2014,march
201403,klm royal dutch airlines,kl,klm royal dutch airlines,kl,international,europe,deplaned,other,international,a,7129,deplaned,7129,2014,march
201403,klm royal dutch airlines,kl,klm royal dutch airlines,kl,international,europe,enplaned,other,international,a,6797,enplaned,6797,2014,march
201403,korean air lines,ke,korean air lines,ke,international,asia,deplaned,other,international,a,5536,deplaned,5536,2014,march
